Recording_ID,species,file_nam_label,min_t,max_t,label_id,rec_from,channel,labeler,full_path,duration_song,unique_id,unique_id_label,English_name,birdlife_sci_name,order_name,family_name,song_description_collins_bird_guide,short_or_continuous_song,Country,Latitude,Longitude,Vocalization_type,option
503962,Black_Redstart,503962.txt,16.397142,19.357451,3,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-503962.wav,2.960309,3,503962_3,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,43.6035,1.3786,song,
503962,Black_Redstart,503962.txt,23.393861,26.964373,4,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-503962.wav,3.570512,4,503962_4,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,43.6035,1.3786,song,
538424,Black_Redstart,538424.txt,4.658008,8.23813,538424,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-538424.wav,3.580122,1,538424_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,51.2116,6.9334,song,
538424,Black_Redstart,538424.txt,12.870474,17.220515,2,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-538424.wav,4.350041,2,538424_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,51.2116,6.9334,song,
538424,Black_Redstart,538424.txt,21.057276,22.327642,3,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-538424.wav,1.270366,3,538424_3,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,51.2116,6.9334,song,
538424,Black_Redstart,538424.txt,30.180813,33.979079,4,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-538424.wav,3.798266,4,538424_4,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,51.2116,6.9334,song,
538424,Black_Redstart,538424.txt,54.766883,58.642141,5,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-538424.wav,3.875258,5,538424_5,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,51.2116,6.9334,song,
551769,Black_Redstart,551769.txt,17.00178,19.973377,551769_L,xc,L,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-551769.wav,2.971597,1,551769_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,48.8186,7.0081,song,
551769,Black_Redstart,551769.txt,24.207902,25.184284,2,xc,L,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-551769.wav,0.976382000000001,2,551769_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,48.8186,7.0081,song,
568615,Black_Redstart,568615.txt,0.913039,1.996307,568615_R,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568615.wav,1.083268,1,568615_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2908,13.7915,song,
568615,Black_Redstart,568615.txt,7.729885,11.045456,2,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568615.wav,3.315571,2,568615_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2908,13.7915,song,
568615,Black_Redstart,568615.txt,24.485705,27.642655,3,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568615.wav,3.15695,3,568615_3,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2908,13.7915,song,
568615,Black_Redstart,568615.txt,30.610033,34.215765,4,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568615.wav,3.605732,4,568615_4,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2908,13.7915,song,
568615,Black_Redstart,568615.txt,46.038852,49.62524,5,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568615.wav,3.586388,5,568615_5,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2908,13.7915,song,
568616,Black_Redstart,568616.txt,1.052145,5.005203,568616_R,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568616.wav,3.953058,1,568616_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2455,13.8036,song,
568616,Black_Redstart,568616.txt,9.726702,10.914123,2,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568616.wav,1.187421,2,568616_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2455,13.8036,song,
568616,Black_Redstart,568616.txt,78.805642,82.510694,2,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-568616.wav,3.705052,3,568616_3,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,52.2455,13.8036,song,
632534,Black_Redstart,632534.txt,15.456844,19.3274,632534,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-632534.wav,3.870556,1,632534_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,42.6632,2.485,song,
633923,Black_Redstart,633923.txt,4.353748,7.242491,633923_L,xc,L,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-633923.wav,2.888743,1,633923_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Belgium,50.3376,6.3182,"call, song, subsong",
650057,Black_Redstart,650057.txt,6.244994,9.908258,650057,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-650057.wav,3.663264,1,650057_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,43.2196,0.0967,song,
650057,Black_Redstart,650057.txt,14.8275,15.961367,2,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-650057.wav,1.133867,2,650057_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,43.2196,0.0967,song,
659815,Black_Redstart,659815.txt,13.16003,17.25811,659815,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659815.wav,4.09808,1,659815_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,42.5871,2.368,song,
659817,Black_Redstart,659817.txt,0.520101,4.285418,659817,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659817.wav,3.765317,1,659817_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,42.5871,2.368,song,
659817,Black_Redstart,659817.txt,7.265166,8.478736,2,xc,1,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659817.wav,1.21357,2,659817_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,42.5871,2.368,song,
659996,Black_Redstart,659996.txt,19.660805,23.843545,659996_R,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659996.wav,4.18274,1,659996_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,49.902,8.5089,song,
659996,Black_Redstart,659996.txt,31.269354,32.416235,2,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659996.wav,1.146881,2,659996_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,49.902,8.5089,song,
659996,Black_Redstart,659996.txt,35.013581,37.244697,3,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659996.wav,2.231116,3,659996_3,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,49.902,8.5089,song,
659996,Black_Redstart,659996.txt,47.494338,48.752051,4,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659996.wav,1.257713,4,659996_4,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,49.902,8.5089,song,
659996,Black_Redstart,659996.txt,51.118094,53.320297,5,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-659996.wav,2.202203,5,659996_5,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,49.902,8.5089,song,
718273,Black_Redstart,718273.txt,6.412579,9.447103,718273_L,xc,L,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-718273.wav,3.034524,1,718273_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,48.0014,-2.0948,song,
718273,Black_Redstart,718273.txt,12.1839,14.989403,2,xc,L,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-718273.wav,2.805503,2,718273_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,France,48.0014,-2.0948,song,
799051,Black_Redstart,799051.txt,8.285074,11.454327,799051_R,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-799051.wav,3.169253,1,799051_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,48.8868,8.9957,song,
799051,Black_Redstart,799051.txt,27.720324,30.628007,2,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-799051.wav,2.907683,2,799051_2,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,48.8868,8.9957,song,
799051,Black_Redstart,799051.txt,45.756479,49.047393,3,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-799051.wav,3.290914,3,799051_3,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,48.8868,8.9957,song,
799053,Black_Redstart,799053.txt,2.696901,5.45958,799053_R,xc,R,MB,/home/miche/data/git/acoucene/abundance/xc/Black_Redstart/converted/Phoenicurus-ochruros-799053.wav,2.762679,1,799053_1,Black Redstart,Phoenicurus ochruros,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,Germany,48.8868,8.9957,song,
